uniq_isos	regulator
TTC16	0
CDK9	0
FPGS	0
SLC25A25	0
LCN2	0
C9orf16	0
DNM1	0
SWI5	0
COQ4	0
SLC27A4	0
URM1	0
CERCAM	0
ODF2	0
GLE1	0
SPTAN1	0
SET	0
PKN3	0
TBC1D13	0
ENDOG	0
LRRC8A	0
PHYHD1	0
NUP188	0
DOLPP1	0
TOR1B	0
USP20	0
GPR107	0
NCS1	0
ASS1	0
FUBP3	0
PRDM12	0
EXOSC2	0
ABL1	0
LAMC3	0
AIF1L	0
NUP214	0
PRRC2B	0
POMT1	0
NTNG2	0
GTF3C4	0
GTF3C5	0
CEL	0
RPL7A	0
SURF2	0
ADAMTS13	0
ADAMTSL2	0
DBH	0
LINC00094	0
WDR5	0
COL5A1	0
FCN2	0
OLFM1	0
PPP1R26	0
MRPS2	0
LCN1	0
OBP2A	0
PAEP	0
LCN9	0
KCNT1	0
GPSM1	0
PMPCA	0
EGFL7	0
FAM69B	0
TMEM141	0
C9orf172	0
PHPT1	0
MAMDC4	0
TRAF2	0
C8G	0
LCN12	0
KRTAP4-8	0
LCNL1	0
C9orf142	0
UAP1L1	0
MAN1B1	0
GRIN1	0
SSNA1	0
NDOR1	0
RNF224	0
SLC34A3	0
TUBB4B	0
NOXA1	0
MRPL41	0
ARRDC1	0
EHMT1	0
CACNA1B	0
CBWD1	0
C9orf66	0
AK3	0
INSL6	0
RLN2	0
RLN1	0
ERMP1	0
KIAA2026	0
RANBP6	0
GLDC	0
PTPRD	0
MPDZ	0
ZDHHC21	0
CER1	0
FREM1	0
TTC39B	0
PSIP1	0
HAUS6	0
PLIN2	0
RPS6	0
SLC24A2	0
MLLT3	0
IFNB1	0
IFNW1	0
IFNA21	0
IFNA4	0
IFNA7	0
IFNA10	0
IFNA16	0
IFNA17	0
IFNA14	0
IFNA5	0
KLHL9	0
IFNA6	0
IFNA13	0
IFNA2	0
IFNE	0
CDKN2A	0
CDKN2B	0
ELAVL2	0
TUSC1	0
PLAA	0
LRRC19	0
MOB3B	0
C9orf72	0
LINGO2	0
DDX58	0
TOPORS	0
NDUFB6	0
TAF1L	0
APTX	0
SMU1	0
B4GALT1	0
BAG1	0
AQP7	0
AQP3	0
NOL6	0
UBAP2	0
DCAF12	0
KIF24	0
KIAA1161	0
C9orf24	0
ENHO	0
CNTFR	0
DCTN3	0
SIGMAR1	0
CCL27	0
CCL19	0
CCL21	0
FAM205A	0
VCP	0
FANCG	0
PIGO	0
STOML2	0
FAM214B	0
FAM166B	0
CD72	0
SIT1	0
TPM2	0
TLN1	0
GBA2	0
SPAG8	0
HINT2	0
OR13J1	0
OR2S2	0
GNE	0
RNF38	0
FBXO10	0
TOMM5	0
EXOSC3	0
SHB	0
IGFBPL1	0
ANKRD18A	0
CNTNAP3	0
CNTNAP3B	0
ANKRD20A3	0
PRKACG	0
APBA1	0
PTAR1	0
TRPM3	0
TMEM2	0
C9orf57	0
ZFAND5	0
ALDH1A1	0
TRPM6	0
C9orf40	0
RFK	0
PRUNE2	0
GNA14	0
GNAQ	0
TLE1	0
RASEF	0
FRMD3	0
UBQLN1	0
GKAP1	0
KIF27	0
C9orf64	0
HNRNPK	0
SLC28A3	0
AGTPBP1	0
GOLM1	0
C9orf153	0
ISCA1	0
ZCCHC6	0
GAS1	0
CDK20	0
SHC3	0
SEMA4D	0
DIRAS2	0
AUH	0
ROR2	0
SPTLC1	0
IARS	0
NOL8	0
OGN	0
OMD	0
ASPN	0
ECM2	0
IPPK	0
BICD2	0
NINJ1	0
C9orf129	0
FAM120AOS	0
FBP2	0
FBP1	0
FANCC	0
PTCH1	0
HSD17B3	0
SLC35D2	0
ZNF367	0
CDC14B	0
TSTD2	0
XPA	0
HEMGN	0
TRIM14	0
CORO2A	0
TBC1D2	0
GABBR2	0
ANKS6	0
ALG2	0
ERP44	0
TEX10	0
BAAT	0
MRPL50	0
ALDOB	0
GRIN3A	0
PPP3R2	0
OR13C4	0
OR13C3	0
OR13C5	0
OR13C2	0
OR13C9	0
ABCA1	0
ACTL7B	0
IKBKAP	0
CTNNAL1	0
EPB41L4B	0
PTPN3	0
C9orf152	0
TXN	0
TXNDC8	0
SVEP1	0
LPAR1	0
OR2K2	0
KIAA0368	0
PTGR1	0
C9orf84	0
SUSD1	0
PTBP3	0
SLC46A2	0
FKBP15	0
CDC26	0
RNF183	0
WDR31	0
HDHD3	0
ALAD	0
POLE3	0
AMBP	0
KIF12	0
AKNA	0
TNFSF15	0
TNFSF8	0
TNC	0
ASTN2	0
CDK5RAP2	0
MEGF9	0
FBXW2	0
PSMD5	0
PHF19	0
TRAF1	0
C5	0
RAB14	0
STOM	0
TTLL11	0
NDUFA8	0
RBM18	0
OR1J1	0
OR1N1	0
OR1L8	0
PDCL	0
STRBP	0
DENND1A	0
PSMB7	0
RPL35	0
GOLGA1	0
SCAI	0
PPP6C	0
HSPA5	0
MAPKAP1	0
ANGPTL2	0
RPL12	0
FAM129B	0
PTRH1	0
TOR2A	0
SH2D3C	0
ENG	0
AK1	0
ST6GALNAC6	0
ST6GALNAC4	0
PIP5KL1	0
DPM2	0
FAM102A	0
NAIF1	0
PTGES2	0
CIZ1	0
GOLGA2	0
TRUB2	0
WDR34	0
ZDHHC12	0
ZER1	0
DOLK	0
SH3GLB2	0
CRAT	0
IER5L	0
C9orf50	0
ASB6	0
PTGES	0
TOR1A	0
C9orf78	0
FNBP1	0
QRFP	0
FIBCD1	0
FAM78A	0
UCK1	0
RAPGEF1	0
MED27	0
SETX	0
TTF1	0
DDX31	0
AK8	0
TSC1	0
RALGDS	0
GBGT1	0
OBP2B	0
ABO	0
SURF6	0
MED22	0
SURF1	0
SURF4	0
REXO4	0
SLC2A6	0
TMEM8C	0
FAM163B	0
SARDH	0
VAV2	0
BRD3	0
FCN1	0
C9orf116	0
GLT6D1	0
CAMSAP1	0
UBAC1	0
NACC2	0
C9orf69	0
QSOX2	0
DNLZ	0
CARD9	0
SDCCAG3	0
INPP5E	0
SEC16A	0
NOTCH1	0
AGPAT2	0
LCN10	0
LCN6	0
LCN8	0
LCN15	0
EDF1	0
FBXW5	0
CLIC3	0
ABCA2	0
FUT7	0
NPDC1	0
ENTPD2	0
SAPCD2	0
DPP7	0
LRRC26	0
ANAPC2	0
TPRN	0
TMEM203	0
RNF208	0
FAM166A	0
NRARP	0
EXD3	0
ENTPD8	0
PNPLA7	0
ZMYND19	0
ZMYND11	0
GTPBP4	0
WDR37	0
PFKP	0
AKR1E2	0
AKR1C1	0
AKR1C3	0
AKR1C4	0
UCN3	0
NET1	0
CALML3	0
FAM208B	0
FBXO18	0
RBM17	0
PFKFB3	0
ITIH2	0
ATP5C1	0
TAF3	0
CELF2	0
ECHDC3	0
DHTKD1	0
SEC61A2	0
CDC123	0
CAMK1D	0
OPTN	0
MCM10	0
PRPF18	0
HSPA14	0
SUV39H2	0
MEIG1	0
OLAH	0
RPP38	0
PTER	0
VIM	0
STAM	0
TMEM236	0
MRC1	0
SLC39A12	0
CACNB2	0
ARL5B	0
PLXDC2	0
MLLT10	0
COMMD3	0
SPAG6	0
ARMC3	0
MSRB2	0
OTUD1	0
KIAA1217	0
THNSL1	0
GPR158	0
MYO3A	0
GAD2	0
APBB1IP	0
PDSS1	0
MASTL	0
RAB18	0
WAC	0
BAMBI	0
LYZL1	0
MAP3K8	0
CCDC7	0
CCNY	0
GJD4	0
ANKRD30A	0
BMS1	0
RET	0
CSGALNACT2	0
FXYD4	0
TMEM72	0
RASSF4	0
ALOX5	0
TIMM23	0
ANTXRL	0
ANXA8L1	0
SYT15	0
GDF10	0
GDF2	0
RBP3	0
MAPK8	0
WDFY4	0
C10orf71	0
CHAT	0
SLC18A3	0
C10orf53	0
AGAP6	0
ASAH2B	0
PRKG1	0
DKK1	0
MTRNR2L5	0
CISD1	0
UBE2D1	0
BICC1	0
PHYHIPL	0
CDK1	0
C10orf107	0
ZNF365	0
ADO	0
NRBF2	0
REEP3	0
LRRTM3	0
SIRT1	0
MYPN	0
HNRNPH3	0
CCAR1	0
STOX1	0
DDX50	0
DDX21	0
SRGN	0
VPS26A	0
SUPV3L1	0
HKDC1	0
HK1	0
TSPAN15	0
C10orf35	0
COL13A1	0
H2AFY2	0
EIF4EBP2	0
ADAMTS14	0
SGPL1	0
UNC5B	0
SLC29A3	0
CDH23	0
CHST3	0
ANAPC16	0
DDIT4	0
MCU	0
OIT3	0
NUDT13	0
FAM149B1	0
SEC24C	0
FUT11	0
CHCHD1	0
PLAU	0
VCL	0
ADK	0
KAT6B	0
SAMD8	0
VDAC2	0
C10orf11	0
RPS24	0
ZMIZ1	0
PPIF	0
EIF5AL1	0
SFTPA1	0
PLAC9	0
DYDC2	0
FAM213A	0
TSPAN14	0
SH2D4B	0
NRG3	0
GHITM	0
C10orf99	0
CDHR1	0
RGR	0
OPN4	0
LDB3	0
BMPR1A	0
SNCG	0
FAM25A	0
FAM35A	0
MINPP1	0
PAPSS2	0
PTEN	0
LIPJ	0
LIPF	0
LIPK	0
LIPN	0
LIPM	0
STAMBPL1	0
FAS	0
IFIT2	0
IFIT3	0
IFIT1B	0
IFIT1	0
IFIT5	0
KIF20B	0
RPP30	0
PCGF5	0
HECTD2	0
TNKS2	0
BTAF1	0
KRTAP9-8	0
KIF11	0
EXOC6	0
CYP26C1	0
CYP26A1	0
CEP55	0
PDE6C	0
LGI1	0
SLC35G1	0
PLCE1	0
TBC1D12	0
HELLS	0
CYP2C18	0
CYP2C19	0
CYP2C9	0
ENTPD1	0
CC2D2B	0
CCNJ	0
DNTT	0
LCOR	0
FRAT1	0
PGAM1	0
ZDHHC16	0
UBTD1	0
ANKRD2	0
HOGA1	0
C10orf62	0
PI4K2A	0
MARVELD1	0
ZFYVE27	0
GOLGA7B	0
CNNM1	0
ENTPD7	0
CUTC	0
ABCC2	0
SCD	0
WNT8B	0
HIF1AN	0
SEMA4G	0
LZTS2	0
SFXN3	0
KAZALD1	0
BTRC	0
DPCD	0
HPS6	0
PPRC1	0
NOLC1	0
ELOVL3	0
GBF1	0
FBXL15	0
SUFU	0
TRIM8	0
SFXN2	0
AS3MT	0
CNNM2	0
INA	0
TAF5	0
PDCD11	0
SLK	0
SFR1	0
GSTO1	0
GSTO2	0
SORCS3	0
ADD3	0
DUSP5	0
SMC3	0
RBM20	0
PDCD4	0
SHOC2	0
ADRA2A	0
TECTB	0
ACSL5	0
VTI1A	0
HABP2	0
CASP7	0
NHLRC2	0
ADRB1	0
TDRD1	0
VWA2	0
FAM160B1	0
TRUB1	0
ATRNL1	0
PNLIPRP3	0
PNLIP	0
PNLIPRP1	0
ENO4	0
KCNK18	0
SLC18A2	0
NANOS1	0
FAM45A	0
GRK5	0
BAG3	0
INPP5F	0
SEC23IP	0
WDR11	0
TACC2	0
BTBD16	0
PLEKHA1	0
ARMS2	0
HTRA1	0
DMBT1	0
FAM24A	0
PSTK	0
ACADSB	0
BUB3	0
GPR26	0
LHPP	0
FAM175B	0
ZRANB1	0
BCCIP	0
FANK1	0
DOCK1	0
NPS	0
PTPRE	0
MGMT	0
GLRX3	0
PPP2R2D	0
JAKMIP3	0
DPYSL4	0
LRRC27	0
PWWP2B	0
INPP5A	0
KNDC1	0
PRAP1	0
PAOX	0
MTG1	0
CYP2E1	0
TUBB8	0
DIP2C	0
LARP4B	0
IDI2	0
IDI1	0
ADARB2	0
PITRM1	0
AKR1C2	0
TUBAL3	0
CALML5	0
ASB13	0
GDI2	0
ANKRD16	0
IL15RA	0
IL2RA	0
PRKCQ	0
SFMBT2	0
ITIH5	0
KIN	0
USP6NL	0
UPF2	0
NUDT5	0
CCDC3	0
UCMA	0
PHYH	0
SEPHS1	0
BEND7	0
FRMD4A	0
FAM107B	0
CDNF	0
DCLRE1C	0
ACBD7	0
NMT2	0
FAM171A1	0
ITGA8	0
C1QL3	0
RSU1	0
CUBN	0
TRDMT1	0
ST8SIA6	0
NSUN6	0
NEBL	0
C10orf113	0
EBLN1	0
PIP4K2A	0
C10orf67	0
ARHGAP21	0
PRTFDC1	0
ENKUR	0
ABI1	0
ANKRD26	0
YME1L1	0
ACBD5	0
PTCHD3	0
ARMC4	0
MPP7	0
SVIL	0
KIAA1462	0
MTPAP	0
LYZL2	0
ARHGAP12	0
KIF5B	0
EPC1	0
ITGB1	0
NRP1	0
PARD3	0
CUL2	0
FZD8	0
MTRNR2L7	0
RASGEF1A	0
HNRNPF	0
CXCL12	0
C10orf10	0
OR13A1	0
KRTAP9-9	0
ZFAND4	0
AGAP4	0
NCOA4	0
MSMB	0
GPRIN2	0
ZNF488	0
ANXA8	0
FAM25G	0
AGAP9	0
FAM25C	0
FRMPD2	0
ARHGAP22	0
LRRC18	0
VSTM4	0
FAM170B	0
C10orf128	0
ERCC6	0
OGDHL	0
PARG	0
ASAH2	0
SGMS1	0
A1CF	0
CSTF2T	0
MBL2	0
PCDH15	0
ZWINT	0
IPMK	0
FAM13C	0
SLC16A9	0
CCDC6	0
ANK3	0
RHOBTB1	0
TMEM26	0
RTKN2	0
JMJD1C	0
CTNNA3	0
DNAJC12	0
HERC4	0
PBLD	0
RUFY2	0
DNA2	0
SLC25A16	0
TACR2	0
AIFM2	0
TYSND1	0
SAR1A	0
PPA1	0
NPFFR1	0
LRRC20	0
NODAL	0
PRF1	0
PCBD1	0
C10orf105	0
PSAP	0
SPOCK2	0
ASCC1	0
DNAJB12	0
MICU1	0
PLA2G12B	0
P4HA1	0
ECD	0
DNAJC9	0
MRPS16	0
ANXA7	0
MSS51	0
PPP3CB	0
USP54	0
MYOZ1	0
SYNPO2L	0
AGAP5	0
LGALS7B	0
CAMK2G	0
C10orf55	0
AP3M1	0
DUPD1	0
DUSP13	0
COMTD1	0
ZNF503	0
KCNMA1	0
DLG5	0
POLR3A	0
ZCCHC24	0
SFTPA2	0
SFTPD	0
ANXA11	0
MAT1A	0
DYDC1	0
LRIT2	0
LRIT1	0
GRID1	0
MMRN2	0
GLUD1	0
ATAD1	0
KLLN	0
RNLS	0
ANKRD22	0
ACTA2	0
CH25H	0
LIPA	0
SLC16A12	0
PANK1	0
HTR7	0
ANKRD1	0
PPP1R3C	0
FGFBP3	0
CPEB3	0
IDE	0
MYOF	0
RBP4	0
FRA10AC1	0
NOC3L	0
CYP2C8	0
PDLIM1	0
SORBS1	0
ALDH18A1	0
TCTN3	0
BLNK	0
OPALIN	0
TLL2	0
TM9SF3	0
PIK3AP1	0
SLIT1	0
ARHGAP19	0
FRAT2	0
RRP12	0
EXOSC1	0
MMS19	0
MORN4	0
AVPI1	0
SFRP5	0
CRTAC1	0
LOXL4	0
PYROXD2	0
HPS1	0
HPSE2	0
GOT1	0
SLC25A28	0
COX15	0
DNMBP	0
CPN1	0
ERLIN1	0
CHUK	0
CWF19L1	0
BLOC1S2	0
PKD2L1	0
SEC31B	0
NDUFB8	0
MRPL43	0
PDZD7	0
POLL	0
FBXW4	0
FGF8	0
NPM3	0
MGEA5	0
KCNIP2	0
C10orf76	0
LDB1	0
PSD	0
CUEDC2	0
C10orf95	0
ACTR1A	0
ARL3	0
CYP17A1	0
NT5C2	0
PCGF6	0
USMG5	0
CALHM2	0
CALHM1	0
CALHM3	0
SH3PXD2A	0
COL17A1	0
ITPRIP	0
SORCS1	0
XPNPEP1	0
SMNDC1	0
BBIP1	0
GPAM	0
ZDHHC6	0
NRAP	0
DCLRE1A	0
AFAP1L2	0
ABLIM1	0
GFRA1	0
C10orf82	0
HSPA12A	0
PDZD8	0
RAB11FIP2	0
FAM204A	0
PRLHR	0
EIF3A	0
SFXN4	0
PRDX3	0
RGS10	0
TIAL1	0
MCMBP	0
FGFR2	0
ATE1	0
NSMCE4A	0
C10orf120	0
CUZD1	0
FAM24B	0
C10orf88	0
CPXM2	0
CHST15	0
OAT	0
FAM53B	0
METTL10	0
CTBP2	0
MMP21	0
UROS	0
DHX32	0
ADAM12	0
C10orf90	0
FAM196A	0
CLRN3	0
MKI67	0
TCERG1L	0
BNIP3	0
STK32C	0
ADAM8	0
TUBGCP2	0
CALY	0
ECHS1	0
SPRN	0
SYCE1	0
FRG2B	0
SCGB1C1	0
ODF3	0
RIC8A	0
PSMD13	0
NLRP6	0
IFITM2	0
IFITM1	0
B4GALNT4	0
PKP3	0
PTDSS2	0
LRRC56	0
RASSF7	0
PHRF1	0
DRD4	0
TMEM80	0
EPS8L2	0
TALDO1	0
RPLP2	0
PNPLA2	0
CD151	0
TSPAN4	0
AP2A2	0
MUC5B	0
BRSK2	0
KRTAP5-5	0
KRTAP5-6	0
SYT8	0
TNNI2	0
LSP1	0
TNNT3	0
MRPL23	0
TSPAN32	0
CD81	0
TSSC4	0
KCNQ1	0
SLC22A18	0
ART1	0
PGAP2	0
STIM1	0
RRM1	0
OR52K2	0
OR52K1	0
OR52M1	0
OR52I2	0
OR52I1	0
OR51D1	0
OR51E1	0
MMP26	0
OR51F2	0
OR51T1	0
OR51A7	0
OR51L1	0
OR52J3	0
OR51B6	0
OR51M1	0
OR51Q1	0
OR51I2	0
OR52D1	0
OR52B6	0
TRIM6	0
TRIM34	0
TRIM22	0
OR56B1	0
OR52N4	0
OR52N2	0
OR52E4	0
OR56A3	0
OR56B4	0
OR52W1	0
C11orf42	0
CNGA4	0
CCKBR	0
SMPD1	0
DNHD1	0
ILK	0
OR2AG1	0
OR10A5	0
OR10A2	0
OR10A4	0
OR2D3	0
NLRP14	0
RBMXL2	0
SYT9	0
OLFML1	0
PPFIBP2	0
EIF3F	0
TUB	0
RPL27A	0
AKIP1	0
IPO7	0
WEE1	0
SWAP70	0
ADM	0
AMPD3	0
CTR9	0
USP47	0
MICAL2	0
MICALCL	0
PARVA	0
FAR1	0
SPON1	0
PDE3B	0
CALCB	0
INSC	0
C11orf58	0
NUCB2	0
KCNC1	0
MRGPRX3	0
MRGPRX4	0
SAA1	0
GTF2H1	0
LDHA	0
LDHC	0
LDHAL6A	0
TMEM86A	0
ZDHHC13	0
NAV2	0
HTATIP2	0
PRMT3	0
SLC6A5	0
NELL1	0
ANO5	0
SLC17A6	0
GAS2	0
LUZP2	0
ANO3	0
FIBIN	0
BBOX1	0
METTL15	0
FSHB	0
DNAJC24	0
ELP4	0
RCN1	0
EIF3M	0
PRRG4	0
QSER1	0
DEPDC7	0
TCP11L1	0
HIPK3	0
CAPRIN1	0
NAT10	0
CAT	0
PDHX	0
CD44	0
FJX1	0
TRIM44	0
LDLRAD3	0
PRR5L	0
RAG1	0
C11orf74	0
API5	0
TTC17	0
HSD17B12	0
ALKBH3	0
C11orf96	0
ACCSL	0
ACCS	0
EXT2	0
CD82	0
TSPAN18	0
PRDM11	0
SLC35C1	0
CRY2	0
MAPK8IP1	0
DGKZ	0
MDK	0
ATG13	0
F2	0
C11orf49	0
DDB2	0
MADD	0
SLC39A13	0
PTPMT1	0
NDUFS3	0
FAM180B	0
PTPRJ	0
OR4B1	0
OR4X1	0
OR4S1	0
OR4C3	0
OR4A47	0
OR4C13	0
OR4A5	0
TRIM48	0
OR4A16	0
OR4A15	0
OR4C15	0
OR4P4	0
OR4S2	0
OR4C6	0
OR5D14	0
OR5D18	0
OR5L2	0
OR5D16	0
OR5AS1	0
OR8I2	0
OR8H2	0
OR8H3	0
OR5J2	0
OR5T3	0
OR5T1	0
OR8K1	0
OR8J1	0
OR8U1	0
LIMS3	0
OR5AK2	0
LRRC55	0
P2RX3	0
RTN4RL2	0
SMTNL1	0
SERPING1	0
CLP1	0
ZDHHC5	0
TMX2	0
CTNND1	0
OR9Q1	0
OR6Q1	0
OR9Q2	0
CNTF	0
GLYATL1	0
FAM111B	0
FAM111A	0
DTX4	0
OR5AN1	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D11	0
OR4D9	0
STX3	0
MS4A3	0
MS4A2	0
MS4A4A	0
MS4A6E	0
MS4A7	0
MS4A14	0
MS4A5	0
MS4A1	0
MS4A12	0
MS4A13	0
MS4A15	0
MS4A10	0
CCDC86	0
ZP1	0
TMEM109	0
TMEM132A	0
CD6	0
CD5	0
PGA3	0
PGA4	0
PGA5	0
TMEM138	0
TMEM216	0
SDHAF2	0
PPP1R32	0
LRRC10B	0
DAGLA	0
FEN1	0
FADS2	0
BEST1	0
INCENP	0
SCGB1D1	0
SCGB2A1	0
SCGB1D2	0
SCGB2A2	0
ASRGL1	0
SCGB1A1	0
ROM1	0
METTL12	0
GNG3	0
TTC9C	0
POLR2G	0
TAF6L	0
TMEM179B	0
SLC3A2	0
SLC22A10	0
SLC22A9	0
LGALS12	0
RARRES3	0
RTN3	0
C11orf84	0
MARK2	0
NAA40	0
COX8A	0
OTUB1	0
FLRT1	0
STIP1	0
FERMT3	0
NUDT22	0
DNAJC4	0
VEGFB	0
FKBP2	0
PLCB3	0
GPR137	0
KCNK4	0
PRDX5	0
CCDC88B	0
RPS6KA4	0
SLC22A11	0
SLC22A12	0
PPP2R5B	0
ARL2	0
SNX15	0
SAC3D1	0
ZFPL1	0
TM7SF2	0
MRPL49	0
SPDYC	0
CAPN1	0
POLA2	0
CDC42EP2	0
DPF2	0
TIGD3	0
FRMD8	0
SCYL1	0
SSSCA1	0
FAM89B	0
EHBP1L1	0
SIPA1	0
SNX32	0
MUS81	0
CTSW	0
CCDC85B	0
DRAP1	0
TSGA10IP	0
SART1	0
BANF1	0
CST6	0
SF3B2	0
PACS1	0
KLC2	0
RAB1B	0
CNIH2	0
TMEM151A	0
PELI3	0
DPP3	0
BBS1	0
CCS	0
RBM14	0
RBM4	0
C11orf80	0
RCE1	0
LRFN4	0
C11orf86	0
SYT12	0
RHOD	0
ANKRD13D	0
SSH3	0
RAD9A	0
TBC1D10C	0
CARNS1	0
RPS6KB2	0
CABP4	0
AIP	0
GSTP1	0
NDUFV1	0
ALDH3B1	0
NDUFS8	0
TCIRG1	0
LRP5	0
PPP6R3	0
GAL	0
IGHMBP2	0
TPCN2	0
MYEOV	0
CCND1	0
ANO1	0
FADD	0
PPFIA1	0
CTTN	0
NADSYN1	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0
KRTAP5-10	0
FAM86C1	0
DEFB108B	0
RNF121	0
IL18BP	0
LRTOMT	0
FOLR3	0
FOLR1	0
FOLR2	0
INPPL1	0
ATG16L2	0
P2RY2	0
P2RY6	0
ARHGEF17	0
RELT	0
PLEKHB1	0
MRPL48	0
PAAF1	0
DNAJB13	0
PPME1	0
POLD3	0
RNF169	0
SPCS2	0
NEU3	0
SLCO2B1	0
RPS3	0
SERPINH1	0
MOGAT2	0
DGAT2	0
UVRAG	0
TSKU	0
ACER3	0
B3GNT6	0
CAPN5	0
OMP	0
MYO7A	0
AQP11	0
THRSP	0
USP35	0
PCF11	0
ANKRD42	0
TMEM126B	0
TMEM126A	0
CCDC83	0
EED	0
CCDC81	0
PRSS23	0
TMEM135	0
TYR	0
NAALAD2	0
FAT3	0
MTNR1B	0
C11orf54	0
MED17	0
HEPHL1	0
PANX1	0
ANKRD49	0
FUT4	0
PIWIL4	0
AMOTL1	0
KDM4D	0
ENDOD1	0
CEP57	0
JRKL	0
CNTN5	0
ARHGAP42	0
TMEM133	0
C11orf70	0
YAP1	0
BIRC3	0
BIRC2	0
DYNC2H1	0
DDI1	0
GRIA4	0
AASDHPPT	0
ELMOD1	0
RAB39A	0
CUL5	0
ACAT1	0
ATM	0
DDX10	0
C11orf87	0
ZC3H12C	0
FDX1	0
C11orf53	0
C11orf88	0
LAYN	0
SIK2	0
C11orf1	0
LINC00521	0
C11orf52	0
DIXDC1	0
DLAT	0
C11orf57	0
LMF1	0
TEX12	0
BCO2	0
PTS	0
NCAM1	0
TTC12	0
ANKK1	0
CLDN25	0
HTR3B	0
HTR3A	0
NNMT	0
RBM7	0
REXO2	0
APOC3	0
PAFAH1B2	0
SIDT2	0
TAGLN	0
RNF214	0
CEP164	0
IL10RA	0
TMPRSS4	0
CD3E	0
CD3G	0
UBE4A	0
ATP5L	0
TTC36	0
TMEM25	0
ARCN1	0
PHLDB1	0
CXCR5	0
UPK2	0
FOXR1	0
CCDC84	0
TRAPPC4	0
VPS11	0
HMBS	0
C2CD2L	0
ABCG4	0
NLRX1	0
PDZD3	0
CBL	0
RNF26	0
OAF	0
TMEM136	0
ARHGEF12	0
GRIK4	0
TBCEL	0
TECTA	0
SORL1	0
UBASH3B	0
CRTAM	0
C11orf63	0
GRAMD1B	0
OR8D4	0
OR4D5	0
OR10G4	0
OR10G9	0
OR10G8	0
VWA5A	0
OR8A1	0
PANX3	0
TBRG1	0
SPA17	0
NRGN	0
ROBO3	0
CCDC15	0
SLC37A2	0
EI24	0
STT3A	0
CHEK1	0
PATE1	0
PATE3	0
PATE4	0
HYLS1	0
DDX25	0
FAM118B	0
FOXRED1	0
TIRAP	0
DCPS	0
ST3GAL4	0
KCNJ5	0
TMEM45B	0
APLP2	0
ST14	0
ADAMTS15	0
NTM	0
JAM3	0
VPS26B	0
ACAD8	0
GLB1L3	0
GLB1L2	0
BET1L	0
SIRT3	0
IFITM5	0
IFITM3	0
SIGIRR	0
ANO9	0
RNH1	0
HRAS	0
IRF7	0
CDHR5	0
SCT	0
PDDC1	0
CEND1	0
SLC25A22	0
POLR2L	0
CHID1	0
MUC6	0
TOLLIP	0
MOB2	0
DUSP8	0
KRTAP5-1	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
IFITM10	0
CTSD	0
IGF2	0
LRRC37A	0
TH	0
C11orf21	0
TRPM5	0
CDKN1C	0
SLC22A18AS	0
PHLDA2	0
NAP1L4	0
CARS	0
OSBPL5	0
MRGPRG	0
MRGPRE	0
ART5	0
CHRNA10	0
NUP98	0
RHOG	0
TRIM21	0
C11orf40	0
TRIM68	0
OR51E2	0
OR51S1	0
OR51G2	0
OR51A4	0
OR51A2	0
OR52E2	0
OR52A5	0
OR52A1	0
OR51V1	0
HBB	0
HBD	0
HBG1	0
HBG2	0
HBE1	0
OR51B4	0
OR51B5	0
OR51I1	0
UBQLN3	0
UBQLNL	0
OR52H1	0
TRIM5	0
OR52N5	0
OR52N1	0
OR52E6	0
OR52E8	0
OR56A5	0
OR52L1	0
OR56A4	0
OR56A1	0
OR52B2	0
FAM160A2	0
PRKCDBP	0
APBB1	0
HPX	0
TRIM3	0
ARFIP2	0
RRP8	0
TAF10	0
TPP1	0
DCHS1	0
MRPL17	0
OR2AG2	0
OR6A2	0
OR2D2	0
CYB5R2	0
OR5P2	0
OR5P3	0
OR10A3	0
NLRP10	0
RIC3	0
LMO1	0
STK33	0
TRIM66	0
ST5	0
C11orf16	0
TMEM9B	0
NRIP3	0
SCUBE2	0
DENND5A	0
TMEM41B	0
SBF2	0
MTRNR2L8	0
RNF141	0
LYVE1	0
MRVI1	0
EIF4G2	0
DKK3	0
BTBD10	0
PTH	0
RRAS2	0
COPB1	0
PSMA1	0
CYP2R1	0
CALCA	0
PLEKHA7	0
RPS13	0
PIK3C2A	0
KCNJ11	0
ABCC8	0
USH1C	0
SERGEF	0
TPH1	0
SAAL1	0
SAA4	0
SAA2	0
HPS5	0
TSG101	0
UEVLD	0
SPTY2D1	0
IGSF22	0
PTPN5	0
MRGPRX1	0
MRGPRX2	0
CSRP3	0
FANCF	0
SVIP	0
MUC15	0
SLC5A12	0
CCDC34	0
LGR4	0
LIN7C	0
BDNF	0
KIF18A	0
KCNA4	0
MPPED2	0
DCDC1	0
IMMP1L	0
CCDC73	0
CSTF3	0
C11orf91	0
CD59	0
FBXO3	0
LMO2	0
ABTB2	0
APIP	0
SLC1A2	0
PAMR1	0
COMMD9	0
TRAF6	0
RAG2	0
LRRC4C	0
TP53I11	0
SYT13	0
CHST1	0
C11orf94	0
PEX16	0
PHF21A	0
CHRM4	0
AMBRA1	0
HARBI1	0
ARHGAP1	0
CKAP5	0
LRP4	0
ARFGAP2	0
