TP_2078_Tumor	SC_9137_Tumor	TP_2081_T	SC_9175_T	MO_1510_T	SC_9183_T	MO_1084.Tumor	SC_9043.Tumor	MO_1179.Tumor	MO_1184.Tumor	MO_1176.Tumor	MO_1192.Tumor	SC_9050.Tumor	SC_9057.Tumor	MO_1241.Tumor	SC_9080.TM	SC_9083.TM	MO_1336.TM	TP_2060.TM	MO_1410.Tumor	SC_9129_Tumor	PROS01448.1115161.Tumor.SM.5SGU1	PRAD.01115468.Tumor.SM.6B2KE	PRAD.01115549.Tumor.SM.A4KNH	PRAD.01115550.Tumor.SM.A4KNI	PROS12319B.SU2C.06115116.Tumor.SM.4W2NB	PRAD.06115124.Tumor.SM.7LGU1	PROS01448.6115234.Tumor.SM.67ERX	PROS01448.6115235.Tumor.SM.67ERY	PROS01448.6115247.Tumor.SM.67ES2	PROS01448.6115251.Tumor.SM.67ES6	PRAD.6115590.0.Tumor.SM.B2XRS	PRAD.6115594.0.Tumor.SM.B2XRW	PM14.TM	PM158.TM
SLC4A1AP	3.03749671961981	3.34572882826391	3.24581238375748	3.69584678391349	3.91758725764548	3.48214179241732	3.31750021150886	3.41515995653142	3.32477981718175	3.62154855937092	3.30567863005801	3.72844322839203	3.26845900212148	3.55678379499147	4.22991144633348	3.43531676749122	3.04729505350888	3.25848994008254	3.35028688966126	3.61135574916955	3.58451131783913	4.57743560611686	3.73496900224266	3.75082620421339	3.43531676749122	3.04194949592439	3.77977436089712	3.35028688966126	3.15290649118306	3.60579844366654	3.76856374233305	4.031658201475	3.52817832040678	3.05799342362537	3.64380709841661
PSMD1	4.59379839158038	4.74814274177449	4.33004596871619	4.9040318526879	5.17538611883865	5.31108200917852	4.8255341499947	4.78391886444378	4.93216857179844	4.55338590969258	4.41613644656161	5.05168873577631	4.37306204801032	5.0089005678074	5.19879320829018	4.97294778856584	4.01087760410094	4.73944505800593	4.98946339134339	5.10132837552392	5.26516462862172	5.19098977722712	4.9515829420332	5.21342749533364	5.38246738254045	4.31763019671812	5.20952465634332	4.75104237406452	4.88269807590051	5.3756187692193	5.15393813421862	5.5186055103065	4.5909103166649	4.76747741893703	4.77811527486397
NCL	7.12135583952596	6.45883695087805	6.01127176518105	5.75130828749516	7.59373733290143	7.21277960197864	6.6440413559542	7.2505520449112	6.86220399965431	6.64701438721671	7.90642203977003	7.33009201875483	7.29827299145339	7.25552254430462	8.3499849307137	7.04685337573701	5.98268044023384	6.42914707582296	6.76597997863256	8.06186727147559	7.30821600813733	7.916384656812	8.2123843253051	7.72813676396317	7.64948140079829	6.12768997183182	7.24061135191057	7.5817934738855	6.93167531411435	7.77195280706878	8.05090446115582	7.22669507122325	8.25625282246491	7.22172516722409	7.18097590424394
RNF168	2.65024527386691	2.06766672426829	1.78327366192386	1.98663519334474	2.54892019503542	2.70007199764992	2.19478054699693	1.72098674116208	2.49494969206666	3.30567863005801	2.55823390243636	3.2096553941969	1.90539978033773	2.94350316966933	3.5254125774316	2.3732736866138	2.03088705268381	2.36171534742684	2.41637440806438	2.65710108474156	2.44136011782264	2.86783342408759	3.27208587867513	2.63312962911264	2.60155659502745	2.22619657924829	2.85556688733226	3.05264303203164	1.97814059853215	2.81449518342449	3.99200149108626	2.22054566501507	2.71904500801268	3.29477500154623	2.51009088999589
NUP205	3.36944592675268	3.39685806364042	3.48214179241732	3.12148688490667	3.66423420405401	3.30567863005801	3.41882291321301	4.04678233429829	2.72509019799078	3.48857926601923	3.58636136708541	3.71353526030794	3.67166774335445	4.20041362703565	4.91373226591625	3.45549916786844	3.7984722853275	3.02503795806843	3.23585962657022	4.53704122199266	3.80034300368146	4.95449577536911	4.36158532251469	4.14056264728355	3.72005610755815	3.38771522648694	2.8757268162155	4.02882345109281	2.70007199764992	3.41515995653142	4.36062911689956	4.38549984598759	3.66144738034131	4.78004971691515	3.65401786742243
LUC7L2	4.34820109284924	4.95935088813499	5.22416165398115	4.66124945173039	5.23782615888605	5.51468414733078	4.65160632901852	5.95311181609731	5.30228666050334	5.35996750617476	6.23830225046246	5.35214329842203	7.24061135191057	5.59216997357238	6.97039161971312	4.89627297655059	5.28079220257504	5.08185627832235	4.70950042750671	5.41672113766388	5.27981536119595	5.97676600954114	5.85756865482972	5.36094559910429	5.22123396011556	5.10717138922431	5.1705108572102	6.31638549173401	5.97479461068609	5.7936002681082	6.3094647347791	5.72181468843932	5.90877568244412	6.7739140041581	5.77687770453076
SCRN1	2.89592619395711	3.04373107897306	0.810012059754705	0.715684118754954	1.88493274559494	2.48151613680362	0.832581699364559	1.18802431430493	3.62154855937092	3.2793424405502	1.100312747265	4.1007356891508	1.89401776138765	4.22324796852111	3.66702143918774	3.40966712849371	3.79005613142536	1.58119208614717	1.89174478714255	2.54638198495023	3.0946183994296	2.75277599863198	5.02640047050118	3.98539833767927	3.10088248864405	2.30503831354877	4.24991115812657	3.51251173277715	1.61774740605855	2.54553609553881	3.17269557960641	4.4439256377276	1.00854365301298	3.52172561945972	2.30258513734564
BAZ1B	4.34055553459489	3.63916769017428	4.01182179488316	3.19972920489774	4.84102902136894	4.73944505800593	3.95617778943177	4.75587554220084	4.07421805087756	4.37401862942301	4.42954900601482	4.30617396408448	4.48325313566212	5.26418803946319	5.92355212304676	4.36923601052075	4.12064166972764	3.65308938508071	3.91946822169302	4.69984556781742	4.53127428673719	5.25344660729275	4.81488458593489	4.21277993898731	4.70467270894216	3.57156637313393	4.17094682148416	4.84296626092442	4.06948563675436	4.23848105289389	4.43817423984795	5.11398904037157	4.28327453473284	5.57941358432614	4.26801801069916
HNRNPH3	5.49998094701265	5.09061784013987	5.36192370688106	5.20171976863075	6.56180995847879	5.47940158055301	6.10597528334567	5.32476613248138	6.14348515350217	6.31144205510646	6.69359905351974	4.72688496684284	6.37275418593699	4.56973798136611	5.94522835056811	5.54508026525599	5.28665357967071	5.54409954736984	5.84772440237823	5.22904146936366	5.33356464545436	6.66485373673601	6.35099492930231	6.14348515350217	6.18199520471312	6.23632610955268	6.67773894066532	6.66485373673601	6.65890706632596	6.54596322534062	6.4519087435497	6.09610639674613	6.8870122543678	5.37072734337708	6.95847810081443
EIF4G2	7.11142070252849	7.0220250126724	6.90189877999	7.0389079785118	7.65545456146832	7.84565575162347	6.41628345792565	7.35594788939107	7.5559167188879	8.26821764663354	6.8096215684175	7.16209452263654	6.97833436113066	7.96022320444386	8.38688416650014	7.7968507484895	6.7838320446654	6.72135792135976	6.19878569665452	6.28079710689687	8.1336307041654	7.62857621836999	8.51056466096071	7.70623085875566	8.2462823593254	6.94358721127632	7.42557244757069	7.70623085875566	6.46873498616141	7.56785956183165	8.14658923072506	6.99322784728403	6.90189877999	8.48163694903083	7.83768713897935
PCBP2	7.58776534529568	7.58776534529568	7.19389563418672	6.5935084297679	7.62160813077325	7.24061135191057	6.50041336097256	7.22669507122325	7.31418200618397	7.39970978673836	8.38688416650014	7.18097590424394	7.42557244757069	7.26546384713723	8.22335107378005	7.0806246399312	6.91678647052872	6.99719962881299	7.07168466752269	6.83045429395264	7.90642203977003	7.38876863700687	7.483274805281	7.4892446887231	7.14321470359456	7.26049314516227	7.15712599687897	7.0140805632594	6.81656554166473	6.94755800494903	7.23067106895934	7.42159341675331	7.53700819078553	7.7351071230994	7.64251285411828
PA2G4	6.78978313874767	6.35099492930231	5.89597129461149	5.66285907410372	5.80835812786106	6.03099460279861	5.58824470143304	6.01127176518105	6.07242475221775	6.25015978021725	7.04288063953499	5.85855313844741	6.23336195952046	6.11189704475014	6.9247270443676	5.65991242195297	6.03198084389606	5.79950311467725	6.67179179607981	7.06771146608289	6.09215909374542	7.04288063953499	6.1800200134039	6.19285936240939	5.85067756647549	5.17148587580278	5.66678811292546	6.61728659175088	5.94325758381842	6.06157242065819	6.55982902489533	6.72730685106979	7.10744677305683	5.8024546868272	6.25015978021725
DDX23	5.05363450200136	5.18806376511349	5.20464647779917	4.48325313566212	5.21440324612352	5.28567664439446	4.59957521250999	5.18221219180585	5.05266160974569	5.56764037552897	6.22743388080143	5.23099350922857	4.46022662436054	5.25344660729275	6.29760146750286	5.07504273388409	5.16173645120846	4.94381624865466	4.9768333133796	5.03320762074901	5.59216997357238	5.85756865482972	5.49116048406645	4.97489051243407	5.19781772130041	5.15003938525699	5.05849923715513	5.09548599888326	4.63714613682999	5.39910270758085	5.3883381933149	5.85264639576087	4.63907384947923	5.70510627731967	5.44511610557786
SUPT16H	4.81294857993412	4.20326690887136	4.02315492592841	4.16049842722873	5.39420952875891	4.59764950626019	4.13392066715824	4.83231248852463	4.38167231526379	5.54017680703264	4.99140676716812	4.76651047372313	4.66124945173039	4.88269807590051	5.72967863436243	4.56492778675235	4.56300388627347	4.30044747109681	4.35011277553638	5.2993551553263	4.92925709790805	5.16661095183894	5.67268203286752	5.04779742300181	5.09938084573527	4.09884067078326	4.81004473208969	4.65835626455702	3.775102524531	4.40464433135002	5.40106008045402	4.4659817936846	4.95352481137133	4.75974247855643	4.93119806065349
SPTLC2	4.50629506636479	2.2076491874945	3.04729505350888	2.83457301406332	4.36445411339084	3.54662803557266	1.70647445436704	3.57249069772376	2.76925338375222	3.43256659737854	2.46810656887685	3.76296073883537	2.71904500801268	3.88939153859609	2.84244058756791	3.16999528443499	3.25124419895593	2.35594352891398	3.05710152445206	4.41805219176082	3.71539813846383	4.02598902571002	3.94111040872214	3.70236171925137	3.75549247118375	2.18594960225838	3.2829721216512	3.26755242963088	2.93555901105753	3.44723965923384	3.74802696272807	3.65587497011845	3.30931501079251	3.46284450370761	3.59098733048054
TUBGCP4	1.87360235385962	1.06979832966265	1.22831304268725	1.384052214482	1.52709993324825	1.59731250620975	2.00211758382717	1.40972271728803	0.884960165819049	2.14916508777988	2.22619657924829	1.83006475768061	1.25059024954565	1.22462080296631	2.41388062656613	1.25307855893809	1.15023985072765	1.06922716157758	1.17716140909061	1.9974677787631	1.15023985072765	2.13245075139375	2.15315199440357	2.58623994046396	1.40972271728803	0.910808950322391	1.24376085248181	2.3378356389076	1.33471374550906	1.84427895030598	2.18193993203835	1.5623665505926	2.06688147319639	1.55403396404594	1.90767960507045
MFAP1	4.14151163601482	4.16809686343426	3.64102331430688	4.22419979871084	4.21658604844015	4.14910475170427	3.62618353627072	4.22229617012178	3.75455913146128	4.53704122199266	4.36349782077867	4.11305666004626	3.4738687378439	3.91476610280611	4.63714613682999	4.39794247093407	3.80689183594175	4.4640632954137	3.5364782383412	3.79753698903982	3.92228995852243	5.23099350922857	4.85943618649124	5.18903908580964	4.63232727833004	4.52166480402993	4.95352481137133	5.17148587580278	3.21146094854902	4.5707000961734	5.35312127221868	4.40943222092334	4.08747346419613	3.98351205641141	3.80221388957162
ANP32A	6.04677558512394	5.94325758381842	5.1705108572102	5.83394424197462	6.3183629205984	6.0221188570842	5.20171976863075	6.08031805256751	6.21162712189102	5.90286574927634	5.21342749533364	5.74049276687734	6.13953614804648	5.94030150863649	6.13460008782715	5.43238585476611	5.85855313844741	5.55881168754056	5.38442426103966	6.00535565541829	5.4813612612195	7.15215757970184	6.32528416481394	6.72433235989135	6.50041336097256	5.04098833244415	6.0221188570842	6.18397042996492	5.52154667265081	6.54299215076586	7.02599735188211	6.02902214883676	6.90884622466561	5.57843241298349	6.7739140041581
FUS	4.61113152673928	5.34138657462032	4.81391657220001	3.57526396220192	5.48724063131539	4.80714107796817	5.98070892436754	4.96809131677021	5.30130947664836	5.46274651498253	6.29957860056513	4.92343468696046	5.93734552354719	4.50917638017794	5.49410051637826	4.33673346104139	4.92343468696046	5.43140670345769	4.89336373283225	5.58431963288417	4.88851540057189	6.15335827617633	6.29167025664073	5.68840126248768	6.025077354023	5.16076160200512	6.02014657311178	6.53506957708622	6.86617309840836	5.61572585151664	6.79672633623709	5.47352286767005	6.62620434065102	4.90888180750659	6.23830225046246
SF3B3	3.89314892586974	3.45917141914371	3.58821160850874	3.28751053148603	5.30521830472143	3.89972587125115	3.57896232542963	3.92040876189209	4.08747346419613	4.83812332018685	4.90791177620306	4.29758463222822	3.89502785626397	4.11116074895952	4.79552840626801	3.70143088016011	3.68375344882975	3.26120806835961	4.56300388627347	4.19280629690042	4.66896566260835	4.46885974413317	4.2689713127736	4.78972324259839	4.47845466640249	2.98331041194079	3.99294494685263	3.95146818729292	3.39685806364042	4.25181661390235	3.95806189548027	3.81344271186674	3.90630474114167	4.3778452426883	3.72564712567966
TAF15	5.77589412467967	4.20326690887136	4.21658604844015	4.35011277553638	5.35409926094149	5.07212291336254	4.92246435487676	5.00501252668399	5.37464045461116	5.71100297777364	5.59903968807438	5.46862431846888	5.39225235877645	5.36485811919654	6.13953614804648	5.06239135321124	4.91179202222643	5.01570536438171	4.99820918217683	5.84378699956656	5.29740089592299	6.9247270443676	6.48952312397664	6.93564586563847	6.70252104020411	5.71984881799089	6.63809546044059	7.38876863700687	7.17600696925303	6.60341555272187	7.60070479799582	7.46039141347146	7.54297917530235	5.60198404107129	6.73424753462048
DHX8	3.37218492267696	2.76491443856213	1.9704310657363	2.83544688374686	3.30204316688308	3.3102242491011	2.9488024993943	3.13494287816704	2.8127512114815	3.59654006703983	3.3266002859222	3.61413504064301	2.52694947163455	3.34481738364768	3.10356807529372	3.36305686642677	3.01881358105047	2.78402061947294	2.85294026462257	3.43806741343527	3.47294976715486	3.25577234331812	3.49962075725535	3.61413504064301	3.65123255854656	2.10865973506857	3.2793424405502	3.23676412388816	2.58114073506507	3.07584538934988	3.37857783707902	3.12776455615183	2.69232182367922	3.64937591639387	3.40509124911324
NARS	4.89045467230591	5.49802074932819	5.11106708437546	5.22904146936366	5.34040878071123	6.01620211896504	4.55050101419762	5.45784872638843	5.01959423227616	4.87106564355007	5.34432004657961	4.90694176505629	5.7670424108521	5.16563601780158	5.71984881799089	4.78004971691515	4.29185977231266	5.29349256320064	5.59413268581885	5.58235717512612	5.11593709878284	6.2679482585667	6.84037548447221	5.70215808563514	6.01422994889307	5.15491286418426	5.57843241298349	5.32085607744199	3.86592226259632	5.46960400074254	5.14906474079808	6.10597528334567	6.2679482585667	5.08477663798133	5.76802588964642
MAPRE1	5.84181836228319	5.51958588442536	4.708534837688	4.99723735159681	5.70805457476989	5.34529790061018	4.16619705618695	5.09645968397648	5.43630260135812	5.70707179721451	4.85652928984379	5.72574656869927	5.26516462862172	5.32378859587288	5.57058350410542	5.90286574927634	5.24661215556527	5.29642378946649	5.31987860179686	5.7699928810035	5.48724063131539	5.60198404107129	5.65991242195297	5.45001298807222	6.09215909374542	5.00015290023244	5.79655164170433	5.57548897584714	4.5909103166649	5.59020731208785	5.74540874114807	5.65893022879644	5.65107312079911	5.18513790320734	5.23782615888605
B4GALT5	4.15385153445705	3.77323408780451	3.25939592382891	3.23133803903509	4.42667442676424	3.51066955873102	2.72681812929849	3.9731401737039	4.02221029846118	5.01376104286871	3.63360193351492	3.11790105732686	3.54109104096553	3.66144738034131	3.49133895069432	4.00332539504266	2.87221789452494	3.01792465772652	3.42890044550383	4.71626020005492	3.75735927993992	3.71819278741756	3.51988244071208	4.12443499139763	4.51397909588764	3.2829721216512	4.13581820752169	4.56108008734183	2.90120202596248	4.12064166972764	4.08747346419613	4.24229058608102	4.20421806726544	3.99294494685263	4.94381624865466
HIRA	4.06570033828474	3.10356807529372	3.76389446563807	2.54892019503542	3.84903989840409	4.01276602217922	2.93026614129491	2.65367249964393	3.59006204188273	3.52910033448018	4.24229058608102	3.1690953107595	2.73113938176536	4.15954877156645	3.64380709841661	3.79192609335941	3.83217068441225	2.79445826257435	4.16809686343426	4.37306204801032	3.85091506988037	4.25943968336077	3.80034300368146	3.96559983042685	3.78725150480971	2.80316490942569	3.3065876393017	4.25943968336077	3.01614701649215	3.7984722853275	4.08273860299159	3.91664683384439	3.50422353907217	3.75829274892183	4.65739191645876
DDX3X	4.82940735878674	4.81488458593489	4.7056382065195	4.58320988118182	5.89892599912778	5.65598372212147	4.40847458671187	5.3101046866498	5.30815008770487	5.1763612217085	5.36974910241701	5.56764037552897	5.08282971362771	5.08575012700609	5.86347571516428	5.04682464064398	4.82940735878674	4.64678566411062	4.19756063564329	4.95352481137133	5.44805419307822	5.65107312079911	6.07439802255149	5.97479461068609	5.98366621275732	5.49116048406645	5.17538611883865	5.47450261881433	5.11885931779009	5.49214048125703	6.01422994889307	5.23782615888605	5.33063167130847	6.74713812976497	6.33616116659298
HTATSF1	4.32527007697161	4.29281383978048	3.64380709841661	3.94770118904021	4.48325313566212	4.72205518485892	2.79793998451072	4.31476573400486	4.55434759264575	4.51109738764259	4.03827387954693	4.43434052600585	4.82940735878674	4.45926752450817	4.79843128171777	4.60727902727414	4.80617323637573	3.98445517845985	4.04678233429829	5.03418014499177	4.37114897159682	4.41805219176082	5.0779627165185	4.80907682583913	4.93216857179844	4.16239783791934	5.27102449588959	4.89336373283225	3.89784654726163	4.83521780911515	5.27590815264098	6.74713812976497	4.81682067775588	4.36541043496536	4.62750902584841
DKC1	4.96712008043349	5.00792852924577	4.79165821002627	4.28422832804453	4.66317836209159	4.40272937280967	3.15021033487622	4.39411345922063	4.46214490559296	4.7375124872507	5.14516633442659	4.44680170784591	4.46502253100151	4.54761634909328	5.53037087770825	4.21658604844015	4.70467270894216	4.1377158825639	4.39985714682751	5.54606099624541	4.623654861507	5.46176692951324	5.46960400074254	5.01570536438171	4.82359767335804	4.49573228243665	4.09126197884434	5.34138657462032	3.9967191393504	4.92343468696046	5.16173645120846	5.52939035742241	6.53705018062677	4.3778452426883	4.91373226591625
SMC1A	3.8940883713571	2.59559673417937	3.07048701078062	2.32633796621123	3.48122235841287	3.54478217329864	3.20875270831168	3.91946822169302	3.04284025373336	4.04583680738253	3.45458123547754	4.12633185584841	2.97888033155195	3.74336242699942	5.39714539258033	4.04016439661476	3.65030421440884	2.96383119421913	3.30749670586034	3.61876813674657	3.83779228573313	3.79753698903982	4.50245368377	4.27087800944498	3.73963158036358	3.44632219801855	3.38680124188164	3.55586029877391	2.77359431454973	3.31295230700746	4.25943968336077	3.78725150480971	3.44265287850681	3.44081853438642	3.75269258145707
CKAP5	4.54569336723709	3.72005610755815	3.72005610755815	3.19521974780572	4.89142433877126	3.21326674611691	3.72378327690016	3.80314939527958	4.15575048061953	4.73074920214628	4.84199763061241	4.52550828490838	4.10831713901932	4.47845466640249	5.4098689725014	4.19280629690042	4.81682067775588	3.88657391322407	3.66702143918774	3.80221388957162	3.9872847675397	5.79556783945388	4.84006043320773	4.48901218197438	4.2737382854678	3.21416973602191	3.47294976715486	4.89724276510423	3.29386674036008	4.20802302254903	5.01570536438171	4.65353476260581	4.39411345922063	4.09599840200125	4.5120579308013
HNRNPA1	7.92435493576069	7.78788728683781	7.31915377843626	6.52120610043851	7.45541700874992	7.80481845999129	6.65593381366583	7.72813676396317	7.97018718991872	8.3499849307137	8.9805726604247	6.84037548447221	8.15655758061155	6.85128941773613	8.32704887934252	7.18097590424394	7.50616003215974	7.7351071230994	7.8715549318302	7.90642203977003	7.71419647704622	9.01950410547372	9.0624306329983	8.66220859782181	8.28018276132601	7.34600301828382	8.29015391043762	8.90570981140255	8.01303513083572	8.18945467337448	8.45271070115262	8.23531508650974	8.94363943227197	7.44944783980396	7.86159349463176
PTPN11	4.79165821002627	3.59468896361816	3.93263930230779	3.74709396883828	4.60535292537228	4.44776045275829	2.28707001237438	3.95994615278924	4.28518215189473	4.48997211646063	4.30331058188668	4.49285207975223	3.84154083793853	4.21753765567848	5.00015290023244	4.11305666004626	3.88657391322407	3.54109104096553	3.66051853065757	4.34820109284924	4.58705989905646	5.37855380120677	5.15393813421862	4.89336373283225	5.18611317380134	4.53992503853817	4.71529444938575	4.75974247855643	3.23133803903509	4.57647331484953	5.24075467958945	4.15859914905371	4.64678566411062	4.63136357928991	3.86967567051103
KITLG	2.13245075139375	1.14074917849947	1.08931894445328	1.97814059853215	2.67684169370775	1.54849068884046	0.0886106431528357	2.04650611584429	1.45101751002715	2.35759211841627	0.768799171059128	1.52916377275475	1.25743937102163	1.64399479317942	1.95735302786166	1.75824133269924	1.56097631573201	1.35019571902801	2.24804224790815	1.56584470706941	1.15202411669724	2.88801742183365	3.46100785738532	3.69584678391349	3.41058246568637	0.25215116524423	2.49663056411289	0.928633157455885	1.26243291813767	1.82111172717385	3.00992743289254	1.01574267009057	3.01881358105047	3.50882758633017	0.521941947849765
SART3	4.06570033828474	3.7042235312369	3.19702334662965	3.24762275108555	4.49669240311741	3.71632964391221	3.52356899844422	3.81157082499732	3.24671753767642	3.59098733048054	5.06823007206152	3.1232801844493	3.79940762354982	3.78444725834727	4.00710120656039	3.92417130997137	3.62618353627072	3.59376348357825	3.39868728205276	3.57064209704306	4.34151112658884	4.54761634909328	4.83909186614246	4.02598902571002	4.02598902571002	3.46835568874769	3.7564258540186	4.41230529216268	4.25181661390235	4.06002344856332	4.53415763791024	3.62062170481424	3.94393479992035	4.22229617012178	3.98256897155678
KHNYN	2.95233681394634	3.05353459660177	2.4798386253077	2.7233625927071	3.87155261485469	3.40966712849371	4.31763019671812	3.19341639465136	3.14481972811765	3.81250674765379	3.77977436089712	3.45274552742094	3.50146171789289	3.75082620421339	3.61598813767673	3.22410662386506	3.35119866938089	3.00282346558891	2.45890149926356	3.34755188525526	3.56140200986178	3.25305527896426	4.42667442676424	3.47111198069436	4.26325196371553	3.09104035645694	3.44448743313199	2.83981737707151	3.83123389432554	3.91382579561638	3.5254125774316	2.83282550399433	3.51066955873102	4.31285624181076	4.40464433135002
RCOR1	3.69398577658677	1.93054020862428	2.90120202596248	3.27208587867513	4.15005404158286	3.10983671671155	2.94526932689232	2.62714726028481	2.86432719612782	2.8406917044409	3.821868255686	3.35393434284706	3.12059033152052	3.57433949228626	3.48214179241732	2.61007811939152	2.21167635526889	2.60070492336758	2.66138872356137	3.48765947333074	3.61042941321067	3.49870035306987	3.61691475692532	4.22515166067106	3.66887982414852	2.81362315876622	2.19799508709419	3.4858200414371	2.21490004291452	2.62031544414969	3.6271106722796	3.63452944324119	4.27850602692522	3.9665422418732	4.27183140400318
HSP90AA1	8.58538429442839	7.74207762510108	7.85262842954301	7.67636149411193	8.99953903074146	7.7351071230994	7.00117148792215	8.57141725663679	7.29827299145339	8.92467439055005	8.11269849163685	8.49759688677742	8.73006102914013	8.90570981140255	9.14130121663276	7.34600301828382	8.61731013986624	7.4892446887231	7.4892446887231	9.12033493103881	8.38688416650014	9.2541279783076	10.3110224542614	8.33901538801361	9.14130121663276	8.06186727147559	8.04193509997415	8.26821764663354	7.60070479799582	7.66939236682996	9.0983707803609	8.03196936725805	8.37591385469137	9.66959521389757	8.28018276132601
RTF1	4.15575048061953	4.15005404158286	4.11021284473288	4.42284204361907	4.53800246836728	4.4640632954137	3.71074127532349	4.01465458622294	3.77603680676404	4.54569336723709	4.77811527486397	4.14815549520321	3.821868255686	3.57156637313393	4.45159570630769	4.02787860649113	3.66516323675472	3.76482823532055	3.47846436467832	4.32622519595085	3.66795060886573	4.36158532251469	4.67571858929176	4.42667442676424	4.63714613682999	3.46008961223935	4.00238153389849	5.57254565422787	5.33356464545436	4.12728033890395	5.0604452588019	3.9872847675397	4.51974322009232	4.07705792019418	3.95523579318816
USP7	5.42357400334755	4.87300417628471	3.93075725651168	4.48709239302026	5.68840126248768	5.12470422767161	4.65353476260581	5.64518080163993	4.99820918217683	5.08088286094697	5.22123396011556	5.33258697226713	4.7056382065195	5.16466110070868	5.34040878071123	4.58224743929181	4.78004971691515	4.61305792404969	4.57166223623775	5.22123396011556	5.37072734337708	5.20464647779917	5.10424980289849	4.9515829420332	4.84296626092442	4.35584852472713	4.66800105329534	5.27102449588959	4.61691101319508	5.32476613248138	5.28958447913826	5.25637589776596	4.75490886387582	5.31303670029764	5.80540635795479
PAFAH1B1	4.27659883824525	4.06759291710366	3.59098733048054	4.55146262045215	4.55627103513627	4.72688496684284	3.37218492267696	3.91758725764548	4.53704122199266	4.69308854389535	3.70143088016011	3.71912442542166	3.72471517930282	4.68343763241028	4.96809131677021	4.5043743222747	3.8462274456515	4.12443499139763	3.48398081438648	3.85185271643704	4.69308854389535	4.6487138581578	5.34432004657961	3.99011469054232	5.17441103280206	4.39028490189761	4.87978969014773	3.75269258145707	3.71726119357227	4.01087760410094	4.89530320831189	4.92052375060432	3.53186667553719	5.20269532183166	4.91082193053139
MED1	3.3293314134772	1.77073804759313	1.76411728035739	2.52188804515449	3.59654006703983	3.06602351835741	2.58538985186775	3.07495216082383	2.72249891242709	3.43806741343527	2.89416817230006	3.63545699955771	2.6425389998336	3.25033874792002	3.75922626093847	3.48673973179344	2.91264205476195	2.63826072719	2.46726927145472	2.87134085082494	3.22772184989013	3.82374105376469	3.58636136708541	3.8940883713571	3.44265287850681	2.21248211453275	2.76144471545311	3.59746569036521	2.36501573306324	3.29205039133442	3.65216094877964	2.58284011637889	3.33843884006367	3.4206547122106	3.06334622044028
HNRNPM	6.29364729549813	5.74344231708556	5.642234807204	5.0740694423486	6.62620434065102	6.40935739966622	5.24270710727162	6.28277397204803	6.61728659175088	6.74713812976497	7.14818292438813	6.32528416481394	5.89400154317839	6.38759211235558	6.68467755077094	6.09413272722299	6.42419938661746	5.8044224565937	6.30254435886398	6.40441043294688	6.42419938661746	7.21675536707957	6.94358721127632	5.95311181609731	6.08821193512174	5.81130999634739	6.1800200134039	7.18097590424394	6.32528416481394	7.05479907285679	7.69926109886707	6.38759211235558	6.50536374194843	6.64106838032426	6.51922571108785
TFIP11	3.16729555068857	2.3296209797009	2.12689036598033	2.54807403474186	2.69060047557431	2.86958698776555	2.13801667739456	2.2036247381779	2.87134085082494	2.7233625927071	2.7970694367857	2.70093354215995	1.53398460249559	3.28024977346341	2.49663056411289	3.23405081164444	2.31649873556064	2.02465273864035	2.91968820523534	2.99838573018627	3.05888538961035	3.55863093426927	2.96648544417406	3.10714976701884	3.20785008333233	2.60666846187297	3.01259255671153	2.7718577042819	2.39230466199388	2.86520364059538	2.86520364059538	2.97976620758821	2.35100017230772	2.90296122461086	3.38131848002629
SPACA5B	0.0069385539959148	0.00548443127683349	0.00600230972948222	0.00977886638765416	0.00517447571341531	0.0049681595441471	0.00988497900428661	0.00486509761555824	0.00652179932311388	0.00220786863391063	0.00160074626997233	0.00291905169242999	0.00210652391391125	0.0049681595441471	0.00517447571341531	0.00476209974398363	0.000192925486484786	0.00445349011896549	0.00631380986544193	0.0651565487396875	0.00383799565458094	0.00714731977901467	0.00620991198215219	0.0141837950726246	0.00830017498488774	0.00620991198215219	0.00600230972948222	0.167533587799072	0.00610607861530676	0.00641777230061233	0.00424807000823501	0.00631380986544193	0.00830017498488774	0.0168145552939756	0.00683426826931263
KDM1A	5.06239135321124	5.31108200917852	4.71432872165073	4.35011277553638	5.88415340703052	5.44217814428975	4.80520541636397	4.96614886346709	4.48037397366177	5.22611353134687	6.25015978021725	4.92925709790805	5.19391593925156	4.79165821002627	6.25707721174924	4.85943618649124	4.88269807590051	4.61594770413255	4.67668338742013	5.55292647933016	4.82456590101823	5.46274651498253	5.55292647933016	5.11496306081017	5.04196100447111	3.4041762347705	4.43338216663247	4.99432197379686	4.20612048060602	5.27786172550542	5.30521830472143	5.47842176076675	5.24954111026465	5.691348957782	4.61305792404969
PHACTR4	3.11073249611457	2.54722796469902	3.29386674036008	3.3302419023853	3.45733518922421	2.74931075511896	3.19972920489774	3.77323408780451	2.98596929937462	3.63731225185106	3.59654006703983	3.23133803903509	3.3266002859222	3.84341535884448	3.85185271643704	3.26573946085867	3.05175153449123	3.05264303203164	3.17449608782914	3.69305534018536	2.89504714627021	3.50422353907217	4.25181661390235	3.53832321081574	3.14302336566135	2.35841656370807	2.63740532964052	3.76856374233305	3.48214179241732	3.42615138887608	3.60209452201189	3.00193578018333	2.87660423316558	3.36944592675268	2.69060047557431
